Vmem,tun,Energy
0.01,0.2374938986206523,1.30961941612618e-14
0.01,0.2380362357960221,1.3203144772143692e-14
0.01,0.2381470435951757,1.322479259622584e-14
0.01,0.2387115947484653,1.333670841471992e-14
0.01,0.2391576255787615,1.342572474794722e-14
0.01,0.2395116883395752,1.3496732848181342e-14
0.01,0.2397292889235766,1.3540495221622031e-14
0.01,0.239785533103772,1.3551810680765391e-14
0.01,0.2398710659486782,1.35690940077952e-14
0.01,0.2400278141263519,1.3600830295033612e-14
0.01,0.2400817159077785,1.361174580532252e-14
0.01,0.2402095546838564,1.3637809367129072e-14
0.01,0.2402106780394471,1.3638026775623682e-14
0.01,0.2402809442548608,1.3652133545038442e-14
0.01,0.2402830901703566,1.3652555072677911e-14
0.01,0.2403046516805694,1.365695397953804e-14
0.01,0.2403063567482659,1.365735926364602e-14
0.01,0.2403206626512436,1.366021409720156e-14
0.01,0.2403319054649094,1.3662507073897511e-14
0.01,0.2403450787593588,1.36651916516974e-14
0.01,0.2403473068519325,1.3665655237866071e-14
0.01,0.2411836191148727,1.38361994281359e-14
0.01,0.2412007482377583,1.383974567322703e-14
0.01,0.241200763444141,1.3839752242512522e-14
0.01,0.2412016271493758,1.38399222968876e-14
0.01,0.2412034295976963,1.384028814810731e-14
0.01,0.2412061891904731,1.3840850230170892e-14
0.01,0.241209931112375,1.384161351871611e-14
0.01,0.2452678728636157,1.4688560652675122e-14
0.01,0.2500828254867457,1.55356863213044e-14
0.01,0.2556005723818836,1.679655303045655e-14
0.01,0.2617422704000212,1.8284611983976533e-14
0.01,0.2684169135905765,1.998362568513514e-14
0.01,0.2755639607517831,2.1948981591758992e-14
0.01,0.2830851995436253,2.4161028550013916e-14
0.01,0.290910380571511,2.662621977956924e-14
0.01,0.2989643775316628,2.9349798184694963e-14
0.01,0.3071936279814864,3.232958547635159e-14
0.01,0.3155635915617032,3.5563561055823614e-14
0.01,0.3240363655733812,3.904870543162159e-14
0.01,0.3326034927604875,4.2786426593992666e-14
0.01,0.3412602489067124,4.677453304391581e-14
0.01,0.3500145404195834,5.0454431343070174e-14
0.01,0.3588884009465276,5.525667181130784e-14
0.01,0.3678550945694029,5.999086440370975e-14
0.01,0.3769588596817769,6.506939179546888e-14
0.01,0.3861912992523523,7.054662608902357e-14
0.01,0.3956155205487395,7.636803817147735e-14
0.01,0.405043080488351,8.246265660726946e-14
0.01,0.4145829101706453,8.889013745495429e-14
0.01,0.4244369608778912,9.57894429090733e-14
0.01,0.43429729589569,1.029334030878381e-13
0.01,0.4439727507241695,1.101647456330954e-13
0.01,0.4544797932612805,1.182588688876781e-13
0.01,0.4652016123744407,1.267512169310037e-13
0.01,0.4755893977527122,1.352339475906077e-13
0.01,0.4861038895700295,1.439481442524517e-13
0.01,0.4967158963598818,1.528711890559721e-13
0.01,0.5074116722113432,1.6211681056621114e-13
0.01,0.5202286201348176,1.734446865847383e-13
0.01,0.5314156688752875,1.834008659455135e-13
0.01,0.5427204315480958,1.936051165470809e-13
0.01,0.5513731309366421,2.015009329214544e-13
0.01,0.5625721128965447,2.117905996184466e-13
0.01,0.5740300080785148,2.220738086664876e-13
0.01,0.5855196494843122,2.323363609181096e-13
0.01,0.5969494455368166,2.432406232851949e-13
0.01,0.6084365592031435,2.543375653499931e-13
0.01,0.6199800904950031,2.656278241235961e-13
0.01,0.6314991446242929,2.770400850191279e-13
0.01,0.6431670304899292,2.887314096546774e-13
0.01,0.6548244020530921,3.005537031781104e-13
0.01,0.6665141025950039,3.125297598104304e-13
0.01,0.6782279177630057,3.246318802170129e-13
0.01,0.6899607838622611,3.368609383756919e-13
0.01,0.7017010501222856,3.491533973233681e-13
0.01,0.7134501221537113,3.615098767238391e-13
0.01,0.7252032079503089,3.737980944313619e-13
0.01,0.737022892599876,3.8621470460368134e-13
0.01,0.7487984722061175,3.986391350784596e-13
0.01,0.7605521904099167,4.110607898602572e-13
0.01,0.7722848251212235,4.391593929812967e-13
0.01,0.7839908336720041,4.529898161809516e-13
0.01,0.7956588179955613,4.66849413290517e-13
0.01,0.8072908984194276,4.805971760978691e-13
0.01,0.818933525630036,4.94198228176765e-13
0.01,0.8304924530974811,5.075937628466009e-13
0.01,0.8423552063490469,5.21368058990499e-13
0.01,0.8536193031703352,5.341759567414603e-13
0.02,0.047098574,1.62e-15
0.02,0.052652197,1.67e-15
0.02,0.058323572,1.72e-15
0.02,0.065664379,1.79e-15
0.02,0.076965359,1.89e-15
0.02,0.090033635,2.01e-15
0.02,0.11205328,2.22e-15
0.02,0.124955788,2.52e-15
0.02,0.129228656,3e-15
0.02,0.13660723,3.29e-15
0.02,0.146082081,3.54e-15
0.02,0.159872972,4.1e-15
0.02,0.174933763,4.99e-15
0.02,0.199376124,7.23e-15
0.02,0.217398352,9.59e-15
0.02,0.2319120027376719,1.2002109064788371e-14
0.02,0.232204634921116,1.2055556150869791e-14
0.02,0.2327990489774285,1.2164764459199832e-14
0.02,0.2328762757039474,1.2179000238135811e-14
0.02,0.2332007474019644,1.2239040206115271e-14
0.02,0.2335717627329234,1.230794744353365e-14
0.02,0.2337702068886876,1.23449427241682e-14
0.02,0.2340320142730082,1.23937128417552e-14
0.02,0.234963202902455,1.2569090788456751e-14
0.02,0.2355680870768225,1.26843651831431e-14
0.02,0.2359512764658767,1.27576035110249e-14
0.02,0.2367383555853412,1.2908982254685e-14
0.02,0.2374938987518908,1.3056087310121291e-14
0.02,0.2380362359273356,1.316264708237712e-14
0.02,0.2381470437264755,1.318421579280874e-14
0.02,0.2387115948797241,1.3295722759018532e-14
0.02,0.2391576257113306,1.338441399082654e-14
0.02,0.2395116884722123,1.3455162828962411e-14
0.02,0.2397292890559894,1.349876527919977e-14
0.02,0.239785533236223,1.351003942979634e-14
0.02,0.2398710660811421,1.3527259668601491e-14
0.02,0.2400278142588901,1.355888031568606e-14
0.02,0.2400817160403439,1.3569755987013851e-14
0.02,0.240209554816396,1.359572443742573e-14
0.02,0.2402106781719835,1.3595941051836071e-14
0.02,0.2402809443873926,1.3609996168078342e-14
0.02,0.2402830903028927,1.3610416156510591e-14
0.02,0.2403046518131136,1.361479901140382e-14
0.02,0.2403063568808343,1.361520282018932e-14
0.02,0.2403206627837839,1.36180472323122e-14
0.02,0.2403319055974575,1.3620331841819372e-14
0.02,0.2403450788919217,1.3623006623353532e-14
0.02,0.2403473069845175,1.36234685184596e-14
0.02,0.2411836192461016,1.3793390485541572e-14
0.02,0.2412007483689719,1.3796923797748711e-14
0.02,0.2412007635753601,1.379693034328834e-14
0.02,0.2412016272805974,1.3797099776952252e-14
0.02,0.241203429728904,1.3797464293484092e-14
0.02,0.241206189321702,1.3798024325118171e-14
0.02,0.2412099312435919,1.379878482931233e-14
0.02,0.2452678729946239,1.464271895248516e-14
0.02,0.2500828256204196,1.5486772947622652e-14
0.02,0.2556005725150461,1.674308890245412e-14
0.02,0.2617422705324174,1.822578507750415e-14
0.02,0.2684169137246382,1.991867996759499e-14
0.02,0.2755639608860763,2.1876961421097345e-14
0.02,0.2830851996784222,2.408104517742872e-14
0.02,0.290910380706807,2.653736274036098e-14
0.02,0.2989643776612771,2.9251146400932e-14
0.02,0.3071936281107958,3.222022411029184e-14
0.02,0.3155635917044086,3.544261562021382e-14
0.02,0.3240363657189753,3.891532121408939e-14
0.02,0.3326034929116276,4.263975962598603e-14
0.02,0.3412602490605231,4.6613756078471297e-14
0.02,0.350014540582622,5.028114825286581e-14
0.02,0.3588884011163333,5.506628910488438e-14
0.02,0.3678550947275144,5.978362207920276e-14
0.02,0.376958859844809,6.484410056115884e-14
0.02,0.3861912994179404,7.030194124795039e-14
0.02,0.3956155207069691,7.610279933856497e-14
0.02,0.4050430806512017,8.217598944215967e-14
0.02,0.4145829103363114,8.858096224137219e-14
0.02,0.4244369610451916,9.545618839593573e-14
0.02,0.4342972960662642,1.0257533079897353e-13
0.02,0.4439727509024918,1.0978162436633333e-13
0.02,0.4544797934393366,1.178477777230138e-13
0.02,0.4652016125562095,1.2631086873075221e-13
0.02,0.4755893979361723,1.347644235487022e-13
0.02,0.4861038897574162,1.434487244721545e-13
0.02,0.4967158965040344,1.523412085484349e-13
0.02,0.5074116723347818,1.615552055267596e-13
0.02,0.5202286202673149,1.7284436207646014e-13
0.02,0.5314156690080688,1.82766559895979e-13
0.02,0.5427204316814264,1.929360013149154e-13
0.02,0.5513731310585273,2.008048771545778e-13
0.02,0.5625721130240419,2.110594469294754e-13
0.02,0.5740300082375646,2.213075869066003e-13
0.02,0.5855196496347976,2.315351004120114e-13
0.02,0.5969494456926152,2.4240208306279e-13
0.02,0.6084365593610825,2.534610627597156e-13
0.02,0.6199800906183663,2.6471264719931933e-13
0.02,0.6314991447518612,2.76085786626884e-13
0.02,0.6431670306229987,2.877370159686889e-13
0.02,0.6548244021849529,2.995187642793006e-13
0.02,0.6665141027265061,3.1145376297684413e-13
0.02,0.6782279178945595,3.235144155438112e-13
0.02,0.6899607840145333,3.357015820359347e-13
0.02,0.701701050272954,3.479519677763371e-13
0.02,0.7134501222965254,3.602661855828507e-13
0.02,0.7252032080882309,3.725124071595578e-13
0.02,0.7370228927497163,3.848865994024885e-13
0.02,0.7487984723530662,3.972686070086971e-13
0.02,0.7605521905855012,4.0964785613612893e-13
0.02,0.7722848253048571,4.37644064685189e-13
0.02,0.7839908338711543,4.514272455240103e-13
0.02,0.7956588181938093,4.652399953774694e-13
0.02,0.8072908986032122,4.789408305015073e-13
0.02,0.8189335258862824,4.924955098532664e-13
0.02,0.8304924533388569,5.058454095302504e-13
0.02,0.8423552065768525,5.19572805515875e-13
0.02,0.8536193033935495,5.323370973357244e-13
0.03,0.047098574,1.62e-15
0.03,0.052652197,1.67e-15
0.03,0.058323572,1.72e-15
0.03,0.065664379,1.78e-15
0.03,0.076965359,1.89e-15
0.03,0.090033635,2.01e-15
0.03,0.112053281,2.22e-15
0.03,0.124955788,2.52e-15
0.03,0.129228656,3e-15
0.03,0.13660723,3.29e-15
0.03,0.146082081,3.53e-15
0.03,0.159872972,4.09e-15
0.03,0.174933763,4.98e-15
0.03,0.199376124,7.21e-15
0.03,0.217398352,9.57e-15
0.03,0.2319120028695585,1.196593378246808e-14
0.03,0.2322046350531885,1.201918466106775e-14
0.03,0.2327990491096757,1.2127991716184092e-14
0.03,0.2328762758362008,1.2142175218017912e-14
0.03,0.2332007475342091,1.220199473148332e-14
0.03,0.2335717628652429,1.2270648995264062e-14
0.03,0.2337702070210488,1.2307508477534342e-14
0.03,0.2340320144050138,1.2356103506591572e-14
0.03,0.2349632030346379,1.253083408774947e-14
0.03,0.2355680872091033,1.2645685664962092e-14
0.03,0.2359512765982272,1.2718655139581572e-14
0.03,0.2367383557176813,1.286947893292942e-14
0.03,0.2374938988843012,1.3016045221150591e-14
0.03,0.2380362360598119,1.312221461039648e-14
0.03,0.2381470438588978,1.3143704299263371e-14
0.03,0.2387115950121248,1.3254802888135332e-14
0.03,0.2391576258450603,1.334316939516248e-14
0.03,0.2395116886057316,1.3413659268787e-14
0.03,0.2397292891895794,1.3457101982544871e-14
0.03,0.2397855333698355,1.34683348722373e-14
0.03,0.2398710662148021,1.348549209554859e-14
0.03,0.2400278143925973,1.3516997235550611e-14
0.03,0.240081716174063,1.352783311379948e-14
0.03,0.2402095549500858,1.3553706562231051e-14
0.03,0.2402106783056839,1.3553922383478672e-14
0.03,0.240280944521104,1.35679259060556e-14
0.03,0.2402830904366015,1.3568344357055442e-14
0.03,0.2403046519468342,1.357271117844039e-14
0.03,0.2403063570145662,1.3573113513585662e-14
0.03,0.2403206629175037,1.357594751627842e-14
0.03,0.2403319057311862,1.357822376819117e-14
0.03,0.2403450790256503,1.3580888764732092e-14
0.03,0.2403473071182486,1.3581348970708622e-14
0.03,0.241183619378481,1.3750649428234e-14
0.03,0.2412007485013558,1.3754169822341951e-14
0.03,0.2412007637077354,1.3754176344165831e-14
0.03,0.2412016274129637,1.3754345157817022e-14
0.03,0.2412034298612763,1.37547083412075e-14
0.03,0.2412061894540811,1.375526632475335e-14
0.03,0.2412099313759725,1.375602404777828e-14
0.03,0.2452678731268454,1.459694291725732e-14
0.03,0.2500828257553236,1.54379336994153e-14
0.03,0.2556005726494469,1.668970376686937e-14
0.03,0.2617422706660645,1.816704280862452e-14
0.03,0.2684169138599969,1.9853825242557832e-14
0.03,0.2755639610216691,2.180503949949224e-14
0.03,0.2830851998145338,2.400116812159416e-14
0.03,0.2909103808434183,2.644862087044168e-14
0.03,0.2989643777921682,2.9152619359180294e-14
0.03,0.3071936282413834,3.2110997662503354e-14
0.03,0.3155635918484545,3.532181574498635e-14
0.03,0.3240363658659985,3.8782093545710045e-14
0.03,0.3326034930641881,4.2493260459023145e-14
0.03,0.3412602492158358,4.645315835847232e-14
0.03,0.3500145407471322,5.010805270820072e-14
0.03,0.3588884012876116,5.487610858910638e-14
0.03,0.3678550948870911,5.957659606866704e-14
0.03,0.376958860010904,6.461903871007796e-14
0.03,0.3861912995850201,7.005750262297392e-14
0.03,0.3956155208666357,7.583782221233882e-14
0.03,0.4050430808154512,8.188959946188704e-14
0.03,0.4145829105034365,8.82720797947442e-14
0.03,0.4244369612139838,9.512324261589765e-14
0.03,0.4342972962383311,1.022175830600521e-13
0.03,0.4439727510823419,1.093988430045212e-13
0.03,0.4544797936188768,1.174370429699893e-13
0.03,0.4652016127394794,1.258708935991005e-13
0.03,0.4755893981210857,1.342952886289382e-13
0.03,0.4861038899463549,1.429497097491852e-13
0.03,0.4967158966495749,1.5181164890715224e-13
0.03,0.5074116724595009,1.609940372724364e-13
0.03,0.5202286204011298,1.722444933396001e-13
0.03,0.5314156691420879,1.821327258677256e-13
0.03,0.5427204318159934,1.92267374468737e-13
0.03,0.5513731311815799,2.001093222936222e-13
0.03,0.5625721131528,2.103288113392265e-13
0.03,0.5740300083980583,2.205418983904988e-13
0.03,0.5855196497867051,2.30734389952444e-13
0.03,0.596949445849933,2.41564110302823e-13
0.03,0.6084365595204593,2.525851451231245e-13
0.03,0.6199800907429198,2.637980733458536e-13
0.03,0.6314991448806474,2.751321096430124e-13
0.03,0.6431670307572579,2.867432624030605e-13
0.03,0.6548244023179998,2.984844842319043e-13
0.03,0.6665141028592303,3.103784436974429e-13
0.03,0.6782279180272796,3.223976469829867e-13
0.03,0.689960784168164,3.3454294070770134e-13
0.03,0.701701050424976,3.467512715155106e-13
0.03,0.7134501224406621,3.590232452354158e-13
0.03,0.72520320822737,3.71227488965294e-13
0.03,0.7370228929008806,3.8355928097468434e-13
0.03,0.7487984725012595,3.958988832586457e-13
0.03,0.7605521907624462,4.082357441793901e-13
0.03,0.7722848254899092,4.361296556769478e-13
0.03,0.7839908340716737,4.498656142658876e-13
0.03,0.7956588183932329,4.63631535288527e-13
0.03,0.8072908987881243,4.772854620498778e-13
0.03,0.8189335261443151,4.907937872824577e-13
0.03,0.8304924535818103,5.040980700941587e-13
0.03,0.8423552068062219,5.177785841675761e-13
0.03,0.8536193036182668,5.304992866898148e-13
0.04,0.047098574,1.62e-15
0.04,0.052652197,1.67e-15
0.04,0.058323572,1.72e-15
0.04,0.065664379,1.78e-15
0.04,0.076965359,1.89e-15
0.04,0.090033635,2.01e-15
0.04,0.112053281,2.22e-15
0.04,0.124955788,2.52e-15
0.04,0.129228656,2.99e-15
0.04,0.13660723,3.28e-15
0.04,0.146082081,3.53e-15
0.04,0.159872973,4.08e-15
0.04,0.174933764,4.97e-15
0.04,0.199376124,7.19e-15
0.04,0.217398352,9.54e-15
0.04,0.2319120030025561,1.192981799966548e-14
0.04,0.2322046351864112,1.198287276831628e-14
0.04,0.2327990492430074,1.20912791863757e-14
0.04,0.2328762759695426,1.210541047340702e-14
0.04,0.2332007476675716,1.216500979477108e-14
0.04,0.2335717629986576,1.223341138549058e-14
0.04,0.2337702071544978,1.22701352305019e-14
0.04,0.2340320145381332,1.231855157272096e-14
0.04,0.2349632031679538,1.2492639358659771e-14
0.04,0.235568087342526,1.2607068615881171e-14
0.04,0.2359512767316893,1.267976955314576e-14
0.04,0.2367383558511497,1.2830039045341331e-14
0.04,0.2374938990178321,1.2976067193335791e-14
0.04,0.238036236193416,1.308184665279242e-14
0.04,0.2381470439924792,1.3103257411711671e-14
0.04,0.2387115951456441,1.3213948095676012e-14
0.04,0.2391576259799258,1.3301990252538351e-14
0.04,0.2395116887403601,1.3372221459510551e-14
0.04,0.2397292893243311,1.34155046206753e-14
0.04,0.2397855335045771,1.342669629686376e-14
0.04,0.2398710663495677,1.344379057699338e-14
0.04,0.2400278145274208,1.347518034229846e-14
0.04,0.2400817163089272,1.348597647308642e-14
0.04,0.2402095550849143,1.3511755028382971e-14
0.04,0.2402106784405155,1.351197005738394e-14
0.04,0.2402809446559306,1.352592204548906e-14
0.04,0.2402830905714281,1.3526338960805132e-14
0.04,0.2403046520816792,1.353068976704133e-14
0.04,0.2403063571494133,1.3531090630234851e-14
0.04,0.2403206630523587,1.3533914235418322e-14
0.04,0.2403319058660583,1.3536182139318872e-14
0.04,0.2403450791605291,1.353883736205772e-14
0.04,0.2403473072531256,1.353929588084126e-14
0.04,0.2411836195120097,1.370797553861441e-14
0.04,0.2412007486348681,1.3711483029344842e-14
0.04,0.2412007638412515,1.3711489527475662e-14
0.04,0.2412016275464722,1.371165772182114e-14
0.04,0.2412034299948108,1.3712019573584391e-14
0.04,0.2412061895875782,1.371257551137262e-14
0.04,0.241209931509468,1.3713330456411662e-14
0.04,0.245267873260177,1.455123693935207e-14
0.04,0.2500828258913928,1.5389167823326093e-14
0.04,0.2556005727850036,1.6636396842872083e-14
0.04,0.2617422708008769,1.810838436427263e-14
0.04,0.2684169139965605,1.978906066060266e-14
0.04,0.2755639611584748,2.1733214936018945e-14
0.04,0.2830851999518725,2.3921396445516326e-14
0.04,0.2909103809812552,2.635999318261391e-14
0.04,0.2989643779242813,2.905421601783616e-14
0.04,0.3071936283731496,3.20019050334554e-14
0.04,0.3155635928842996,3.520110278182239e-14
0.04,0.3240363660143563,3.8649021201883255e-14
0.04,0.3326034932181506,4.234692780130201e-14
0.04,0.3412602493725215,4.6292738522731153e-14
0.04,0.3500145409131023,4.99351432851568e-14
0.04,0.3588884014603341,5.468612875673681e-14
0.04,0.3678550950480113,5.936978478483406e-14
0.04,0.3769588601767983,6.439420778710582e-14
0.04,0.3861912997535047,6.981330845505454e-14
0.04,0.3956155210275946,7.557310494285133e-14
0.04,0.4050430809810861,8.160348472403463e-14
0.04,0.4145829106718992,8.796348807749387e-14
0.04,0.4244369613840731,9.479060343273976e-14
0.04,0.4342972964117079,1.018601576345242e-13
0.04,0.4439727512635745,1.0901639921305141e-13
0.04,0.4544797937997844,1.170266621884554e-13
0.04,0.4652016129240961,1.254312889880613e-13
0.04,0.4755893983073909,1.33826540179908e-13
0.04,0.486103890136705,1.424510973291301e-13
0.04,0.4967158967963771,1.512825072761697e-13
0.04,0.5074116725853304,1.60433302847013e-13
0.04,0.5202286205361258,1.716450772969435e-13
0.04,0.5314156692772939,1.814993606846135e-13
0.04,0.542720431951717,1.915992327284796e-13
0.04,0.5513731313057372,1.994142649883017e-13
0.04,0.5625721132827203,2.095986894023913e-13
0.04,0.5740300085599999,2.1977673957803442e-13
0.04,0.5855196499399049,2.29934225900185e-13
0.04,0.5969494460085462,2.407267012786808e-13
0.04,0.6084365596811314,2.517098086200971e-13
0.04,0.6199800908683941,2.628840986487215e-13
0.04,0.6314991450105105,2.741790500619067e-13
0.04,0.6431670308925468,2.857501448610372e-13
0.04,0.6548244024521428,2.974508588484776e-13
0.04,0.6665141029930269,3.09303797698272e-13
0.04,0.6782279181610835,3.21281570174852e-13
0.04,0.6899607843230239,3.333850099414362e-13
0.04,0.7017010505782347,3.455513040107727e-13
0.04,0.7134501225859664,3.577810532299396e-13
0.04,0.7252032083677524,3.6994333514520773e-13
0.04,0.7370228930533079,3.822327445374216e-13
0.04,0.7487984726506354,3.945299589626826e-13
0.04,0.7605521909406524,4.0682444904841713e-13
0.04,0.7722848256763392,4.346161605455929e-13
0.04,0.7839908342735034,4.483049168981804e-13
0.04,0.7956588185937982,4.620240274178238e-13
0.04,0.8072908989741345,4.756310650480292e-13
0.04,0.8189335264039025,4.890930549955616e-13
0.04,0.8304924538263647,5.023517386808305e-13
0.04,0.8423552070368799,5.159853889701089e-13
0.04,0.8536193038443356,5.286625187501968e-13
0.05,0.047098574,1.62e-15
0.05,0.052652197,1.67e-15
0.05,0.058323572,1.72e-15
0.05,0.065664379,1.78e-15
0.05,0.076965359,1.89e-15
0.05,0.090033636,2.01e-15
0.05,0.112053281,2.22e-15
0.05,0.124955788,2.52e-15
0.05,0.129228656,2.99e-15
0.05,0.13660723,3.28e-15
0.05,0.146082081,3.52e-15
0.05,0.159872973,4.08e-15
0.05,0.174933764,4.96e-15
0.05,0.199376125,7.18e-15
0.05,0.217398353,9.51e-15
0.05,0.2319120031366873,1.1893761262163951e-14
0.05,0.2322046353207604,1.194662015453902e-14
0.05,0.2327990493774947,1.2054626411901271e-14
0.05,0.2328762761040324,1.2068705546101391e-14
0.05,0.2332007478020761,1.2128084936434191e-14
0.05,0.2335717631332339,1.2196234153116091e-14
0.05,0.2337702072890999,1.22328225211516e-14
0.05,0.2340320146723802,1.2281060387014142e-14
0.05,0.2349632033023766,1.245450613417952e-14
0.05,0.2355680874770765,1.256851356632741e-14
0.05,0.2359512768662894,1.264094628052035e-14
0.05,0.2367383559857773,1.2790662117326332e-14
0.05,0.2374938991524982,1.2936152748824782e-14
0.05,0.2380362363281577,1.3041542729340172e-14
0.05,0.2381470441271879,1.3062874649445e-14
0.05,0.238711595280311,1.317315789846998e-14
0.05,0.2391576261159426,1.326087607782668e-14
0.05,0.2395116888761596,1.3330848914667351e-14
0.05,0.2397292894601977,1.337397270592263e-14
